Data;DataReferencia;IPCA;IPCA_Livres;IPCA_Servicos;IPCA_BensIndustrializados;IPCA_AlimentacaoDomicilio;IPCA_Administrados;Cambio;IGP-M;TaxaDesocupacao;Caminho
03/03/2022;15/04/2022;0.595;0.4775;0.39;0.545;0.5901;1.02;5.25;0.45;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
03/03/2022;15/05/2022;0.0535;0.27;0.15;0.4637;0.22;-1.24;5.3;0.35;12.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
03/03/2022;15/03/2022;0.555;0.605;0.46;0.565;0.95;0.56;5.2;0.75;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
03/03/2022;15/07/2022;0.5;0.295;0.55;0.2;-0.1292;1.15;5.4;0.3551;12.0183;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
03/03/2022;15/08/2022;0.33;0.2;0.22;0.325;-0.05;0.71;5.4762;0.4;11.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
03/03/2022;15/09/2022;0.3794;0.35;0.4029;0.3788;0.22;0.5326;5.5;0.512;11.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
03/03/2022;15/10/2022;0.45;0.46;0.385;0.5;0.4477;0.55;5.5089;0.54;11.545;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
03/03/2022;15/06/2022;0.365;0.31;0.3602;0.36;0.15;0.54;5.38;0.4;12.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/07/2023;0.21;0.15;0.36;0.09;0.02;0.5;5.4;0.3;12.05;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/04/2023;0.3069;0.27;0.2781;0.26;0.44;0.48;5.4;0.29;12.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/05/2023;0.24;0.13;0.1011;0.265;0.065;0.4094;5.4;0.2728;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/06/2023;0.2;0.22;0.28;0.225;0.2;0.39;5.4;0.33;12.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/08/2023;0.1575;0.105;0.155;0.295;-0.13;0.36;5.4;0.325;12.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/03/2023;0.307;0.315;0.2538;0.26;0.56;0.35;5.415;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/10/2023;0.31;0.395;0.31;0.465;0.45;0.3;5.4;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/11/2023;0.31;0.29;0.3;0.2078;0.51;0.32;5.4;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/12/2023;0.4668;0.54;0.64;0.39;0.79;0.26;5.36;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/01/2024;0.38;0.35;0.3;0.55;0.555;0.49;5.375;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/09/2023;0.22;0.285;0.3;0.345;0.21;0.27;5.4;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/02/2023;0.44;0.505;0.81;0.35;0.3;0.33;5.41;0.4;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/02/2024;0.39;0.44;0.67;0.325;0.33;0.3;5.3088;0.4;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/12/2022;0.615;0.68;0.75;0.55;0.79;0.53;5.4;0.5;11.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/01/2022;0.615;0.68;0.75;0.55;0.79;0.53;5.4;0.5;11.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/02/2022;0.93;1.155;1.35;0.885;1.27;0.21;5.4;0.5;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/03/2022;0.5753;0.59;0.465;0.55;0.965;0.52;5.2;0.715;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/04/2022;0.595;0.47;0.38;0.51;0.64;1.095;5.2185;0.4803;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/05/2022;0.05;0.275;0.16;0.47;0.22;-1.32;5.3;0.4037;12.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/01/2023;0.41;0.4;0.34;0.37;0.8;0.36;5.43;0.4953;11.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/07/2022;0.5;0.305;0.555;0.2;-0.05;1.15;5.4;0.3551;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/08/2022;0.33;0.21;0.22;0.34;0.01;0.7;5.455;0.415;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/09/2022;0.38;0.35;0.41;0.39;0.25;0.5263;5.5;0.502;11.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/10/2022;0.455;0.465;0.39;0.55;0.45;0.55;5.5;0.5482;11.59;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/11/2022;0.45;0.375;0.35;0.225;0.52;0.655;5.5;0.52;11.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
04/03/2022;15/06/2022;0.36;0.31;0.36;0.37;0.155;0.56;5.38;0.398;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/04/2023;0.31;0.27;0.2781;0.3;0.425;0.48;5.4137;0.29;12.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/06/2023;0.2;0.2;0.28;0.22;0.05;0.39;5.4;0.33;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/07/2023;0.21;0.15;0.3587;0.0993;0.0339;0.5;5.386;0.3;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/08/2023;0.1575;0.1;0.155;0.29;-0.065;0.34;5.385;0.34;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/11/2023;0.3;0.3;0.31;0.2094;0.52;0.3628;5.38;0.34;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/10/2023;0.31;0.395;0.31;0.45;0.505;0.29;5.385;0.34;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/03/2023;0.307;0.305;0.2538;0.26;0.53;0.34;5.4482;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/12/2023;0.4533;0.54;0.635;0.36;0.85;0.26;5.35;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/01/2024;0.38;0.35;0.3;0.55;0.555;0.485;5.35;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/02/2024;0.39;0.425;0.67;0.325;0.33;0.3;5.3;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/09/2023;0.22;0.285;0.3;0.35;0.245;0.26;5.385;0.31;12.555;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/02/2023;0.434;0.4905;0.775;0.3;0.27;0.33;5.45;0.395;12.115;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/05/2023;0.24;0.13;0.1011;0.25;0.065;0.41;5.4244;0.2706;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/12/2022;0.6037;0.68;0.75;0.53;0.76;0.53;5.4;0.5;11.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/01/2022;0.6037;0.68;0.75;0.53;0.76;0.53;5.4;0.5;11.65;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/02/2022;0.93;1.19;1.355;0.89;1.31;0.21;5.4;0.5;11.9325;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/03/2022;0.585;0.59;0.47;0.55;0.95;0.515;5.2;0.75;12.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/04/2022;0.6;0.47;0.38;0.519;0.64;1.095;5.2343;0.5085;12.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/05/2022;0.04;0.28;0.17;0.474;0.22;-1.4095;5.3;0.4074;12.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/01/2023;0.41;0.425;0.34;0.36;0.755;0.36;5.44;0.4703;11.585;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/07/2022;0.5;0.305;0.55;0.2;-0.07;1.15;5.45;0.3602;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/08/2022;0.33;0.21;0.22;0.345;0.0;0.6962;5.4923;0.43;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/09/2022;0.38;0.35;0.41;0.405;0.22;0.5205;5.5;0.502;11.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/10/2022;0.455;0.4649;0.39;0.5587;0.45;0.55;5.5;0.5482;11.59;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/11/2022;0.45;0.38;0.35;0.225;0.53;0.6731;5.5;0.52;11.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
07/03/2022;15/06/2022;0.36;0.31;0.36;0.385;0.15;0.56;5.387;0.4;12.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/03/2023;0.315;0.305;0.2538;0.26;0.5;0.34;5.4482;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/04/2023;0.3087;0.27;0.2781;0.3;0.445;0.43;5.4;0.3;12.04;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/05/2023;0.24;0.13;0.11;0.31;0.065;0.415;5.4044;0.2864;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/06/2023;0.2;0.22;0.28;0.18;0.05;0.375;5.4;0.33;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/07/2023;0.21;0.15;0.3587;0.0993;0.0339;0.505;5.371;0.3;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/10/2023;0.3;0.3555;0.31;0.45;0.56;0.285;5.385;0.3;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/09/2023;0.22;0.285;0.3;0.35;0.295;0.265;5.36;0.3;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/11/2023;0.3;0.3065;0.3399;0.21;0.56;0.3764;5.375;0.3;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/12/2023;0.4682;0.515;0.65;0.42;0.79;0.26;5.35;0.3;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/01/2024;0.38;0.35;0.3;0.4;0.555;0.48;5.3;0.3;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/02/2023;0.43;0.4755;0.85;0.25;0.24;0.33;5.45;0.39;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/08/2023;0.1638;0.1;0.155;0.29;-0.055;0.3;5.3619;0.33;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/02/2024;0.39;0.425;0.81;0.35;0.33;0.3;5.3;0.33;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/01/2023;0.42;0.42;0.365;0.36;0.75;0.3555;5.44;0.45;11.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/11/2022;0.45;0.38;0.3774;0.23;0.595;0.6731;5.5;0.5285;11.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/01/2022;0.45;0.38;0.3774;0.23;0.595;0.6731;5.5;0.5285;11.6;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/02/2022;0.934;1.16;1.35;0.88;1.35;0.21;5.5;0.5285;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/03/2022;0.6;0.59;0.475;0.55;1.025;0.53;5.19;0.85;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/04/2022;0.61;0.47;0.395;0.55;0.7;1.18;5.205;0.585;12.16;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/05/2022;0.04;0.28;0.18;0.4779;0.2897;-1.43;5.3;0.45;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/12/2022;0.61;0.68;0.75;0.51;0.7118;0.5;5.4;0.5;11.31;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/07/2022;0.5;0.31;0.525;0.205;-0.08;1.15;5.45;0.3711;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/08/2022;0.33;0.22;0.235;0.35;0.0;0.7;5.5;0.43;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/09/2022;0.38;0.36;0.41;0.42;0.265;0.521;5.5;0.5036;11.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/10/2022;0.47;0.4797;0.395;0.6;0.525;0.55;5.5;0.5504;11.59;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
08/03/2022;15/06/2022;0.36;0.31;0.36;0.365;0.195;0.62;5.38;0.399;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/04/2023;0.3087;0.284;0.3075;0.25;0.44;0.435;5.4;0.295;12.04;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/05/2023;0.24;0.14;0.1;0.31;0.09;0.415;5.39;0.27;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/06/2023;0.2;0.235;0.28;0.18;0.2;0.335;5.3912;0.33;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/07/2023;0.21;0.175;0.3587;0.0993;0.0477;0.5;5.321;0.3;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/08/2023;0.165;0.1;0.15;0.26;-0.13;0.3;5.325;0.315;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/10/2023;0.3;0.3205;0.315;0.37;0.43;0.285;5.334;0.315;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/11/2023;0.31;0.3065;0.3399;0.2094;0.43;0.3764;5.3001;0.315;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/12/2023;0.4673;0.515;0.615;0.42;0.73;0.26;5.3;0.315;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/01/2024;0.37;0.35;0.3;0.4;0.51;0.465;5.3;0.315;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/03/2023;0.31;0.305;0.25;0.26;0.54;0.335;5.4;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/09/2023;0.23;0.245;0.3;0.3;0.28;0.265;5.3429;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/02/2024;0.38;0.425;0.905;0.3;0.35;0.3;5.29;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/02/2023;0.4356;0.4955;0.815;0.25;0.24;0.335;5.4;0.39;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/12/2022;0.62;0.68;0.75;0.57;0.7;0.51;5.4;0.5;11.31;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/01/2023;0.41;0.42;0.38;0.35;0.75;0.3555;5.43;0.45;11.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/01/2022;0.41;0.42;0.38;0.35;0.75;0.3555;5.43;0.45;11.6;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/02/2022;0.939;1.22;1.36;0.87;1.35;0.2;5.43;0.45;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/03/2022;0.61;0.59;0.47;0.58;1.03;0.53;5.18;1.0;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/05/2022;-0.005;0.308;0.19;0.47;0.365;-1.4995;5.3;0.45;12.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/04/2022;0.64;0.475;0.38;0.55;0.7;1.2004;5.2;0.687;12.16;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/07/2022;0.5;0.3;0.52;0.205;-0.09;1.15;5.436;0.4;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/08/2022;0.35;0.22;0.27;0.36;-0.02;0.6912;5.4962;0.43;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/09/2022;0.4;0.35;0.41;0.42;0.22;0.5255;5.5;0.501;11.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/10/2022;0.487;0.4797;0.39;0.6;0.52;0.54;5.5;0.6;11.59;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/11/2022;0.48;0.38;0.3774;0.26;0.58;0.6731;5.5;0.6;11.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/03/2022;15/06/2022;0.37;0.32;0.36;0.365;0.21;0.625;5.3605;0.4;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/07/2023;0.205;0.15;0.3573;0.0997;0.0339;0.5;5.3;0.3;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/04/2023;0.3094;0.27;0.315;0.25;0.425;0.435;5.37;0.295;12.02;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/05/2023;0.24;0.14;0.1;0.305;0.07;0.425;5.329;0.27;12.15;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/06/2023;0.2;0.23;0.28;0.18;0.15;0.3;5.3;0.35;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/08/2023;0.1701;0.1;0.15;0.245;-0.115;0.3;5.3;0.3;12.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/03/2023;0.31;0.305;0.25;0.2652;0.5;0.34;5.38;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/10/2023;0.3;0.32;0.32;0.354;0.415;0.285;5.3;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/11/2023;0.315;0.3;0.3498;0.2097;0.44;0.3414;5.3;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/02/2024;0.38;0.425;0.81;0.3;0.375;0.3;5.2482;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/12/2023;0.4682;0.5;0.6;0.382;0.715;0.26;5.3;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/01/2024;0.37;0.35;0.3;0.4;0.51;0.45;5.27;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/09/2023;0.23;0.23;0.3;0.29;0.245;0.26;5.3;0.31;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/02/2023;0.445;0.51;0.81;0.275;0.24;0.335;5.39;0.39;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/03/2022;0.65;0.585;0.475;0.55;1.0;0.605;5.1505;1.0;12.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/12/2022;0.65;0.68;0.75;0.585;0.72;0.51;5.4;0.5;11.32;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/01/2022;0.65;0.68;0.75;0.585;0.72;0.51;5.4;0.5;11.6;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/02/2022;0.95;1.2358;1.37;0.89;1.35;0.2;5.4;0.5;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/04/2022;0.645;0.47;0.395;0.519;0.71;1.2004;5.2;0.72;12.13;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/05/2022;-0.051;0.304;0.195;0.47;0.4;-1.445;5.29;0.45;12.07;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/06/2022;0.399;0.315;0.36;0.3708;0.195;0.625;5.34;0.48;12.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/01/2023;0.42;0.45;0.4;0.355;0.75;0.3505;5.41;0.47;11.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/08/2022;0.36;0.2234;0.29;0.355;-0.01;0.6912;5.4962;0.43;11.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
10/03/2022;15/09/2022;0.4036;0.355;0.41;0.42;0.235;0.5255;5.5;0.55;11.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
